mechanism,het,info,concentration,n,outcome_from,rho,platform,coef_spread,miss,n_pat,cov30,eff_pat,prev,mean_impute,mean_indicator,tuned_impute,tuned_indicator,safe_adaptive,safe_oracle,delta_vs_tuned_ind,p_vs_tuned_ind,wins,n_folds,kappa_median
MNAR,0.5,1.5,0.9,4000,pattern,,Linux-x86_64,0.5007659873459318,0.15184375,12,0.982,2.867321830264796,0.09725,0.54089078640329,0.6077371110337088,0.539441967847323,0.6056022455345861,0.6626696616333128,0.6807117004799562,0.0570674160987267,1.788139343261719e-07,24,25,300.0
MNAR,0.5,1.5,0.5,1000,pattern,,Linux-x86_64,0.4699675375216419,0.1178125,57,0.702,14.34595888734566,0.1,0.557462840537044,0.6360005553481313,0.5570849104928254,0.6360640471400378,0.6360640471400378,0.6508955780102434,0.0,1.0,0,25,1000000000.0
MNAR,0.5,1.5,0.5,4000,pattern,,Linux-x86_64,0.492129766401768,0.11584375,60,0.8565,13.95740703241044,0.104,0.58424951031975,0.6393502253687048,0.5851411107472722,0.6388557295900575,0.6385101399267605,0.6510093428166759,-0.0003455896632969,0.6613306952297258,7,25,1000000000.0
MNAR,0.5,1.5,0.1,1000,pattern,,Linux-x86_64,0.4960742955857829,0.1161875,197,0.0,150.21272667168074,0.09,0.3569725481782397,0.3654590065068787,0.3582940947882205,0.3628254475834411,0.3628254475834411,0.3780528422765348,0.0,1.0,0,25,1000000000.0
MNAR,0.5,1.5,0.1,4000,pattern,,Linux-x86_64,0.4917300871625736,0.11921875,215,0.3665,161.16511830275894,0.1015,0.5160146299710322,0.5353191211557449,0.5158162525789396,0.5348114593623855,0.5461721744058752,0.5650190070776692,0.0113607150434896,0.0009870974388792,14,25,1000.0
MNAR,1.5,0.0,0.9,1000,pattern,,Linux-x86_64,1.358851181323486,0.1224375,12,0.943,2.973572115717008,0.093,0.8134202663606537,0.7678085015792057,0.8163025236877145,0.7815680881370103,0.781560834251,0.7991829220623976,-7.2538860103543715e-06,0.4614509878333607,2,25,1000000000.0
MNAR,1.5,0.0,0.9,4000,pattern,,Linux-x86_64,1.5022979620377952,0.15184375,12,0.982,2.867321830264796,0.10125,0.5083581261941376,0.5964550688128142,0.5077495723053292,0.5973167875509041,0.8054157866955672,0.81516451304812,0.208098999144663,5.960464477539064e-08,25,25,300.0
MNAR,1.5,0.0,0.5,1000,pattern,,Linux-x86_64,1.409902612564926,0.1178125,57,0.702,14.34595888734566,0.098,0.487697683561856,0.4463207770091733,0.4875136866221698,0.4430177778024681,0.4730980420747699,0.5202020014388279,0.0300802642723018,0.0015072868413933,15,25,300.0
MNAR,1.5,0.0,0.5,4000,pattern,,Linux-x86_64,1.4763892992053036,0.11584375,60,0.8565,13.95740703241044,0.098,0.4780242778268772,0.5020782416357202,0.4798892106728898,0.5031419864518364,0.5270275060906657,0.5406330078986502,0.0238855196388294,0.0001624611235859,19,25,1000.0
MNAR,1.5,0.0,0.1,1000,pattern,,Linux-x86_64,1.4882228867573486,0.1161875,197,0.0,150.21272667168074,0.092,0.2592907864394436,0.241498148678141,0.2552334162791693,0.2343655088676356,0.232479382672943,0.2637790217265324,-0.0018861261946926,0.1088094300405456,0,25,1000000000.0
MNAR,1.5,0.0,0.1,4000,pattern,,Linux-x86_64,1.475190261487721,0.11921875,215,0.3665,161.16511830275894,0.10575,0.3523100854263306,0.3608599950607031,0.3520341052108252,0.3608293160995082,0.363671230898108,0.3827623787684368,0.0028419147985997,0.11585149752593,4,25,1000000000.0
MNAR,1.5,1.5,0.9,1000,pattern,,Linux-x86_64,1.358851181323486,0.1224375,12,0.943,2.973572115717008,0.096,0.8272459774971656,0.8125264432474931,0.823296801911966,0.8144950151488805,0.8155767694686533,0.8297833640960479,0.001081754319773,0.1862039601423488,3,25,1000000000.0
MNAR,1.5,1.5,0.9,4000,pattern,,Linux-x86_64,1.5022979620377952,0.15184375,12,0.982,2.867321830264796,0.09875,0.4782850224762345,0.6241595850781284,0.4773510919762169,0.623611425861476,0.8118251274787036,0.8213583368019767,0.1882137016172275,5.960464477539064e-08,25,25,300.0
MNAR,1.5,1.5,0.5,1000,pattern,,Linux-x86_64,1.409902612564926,0.1178125,57,0.702,14.34595888734566,0.103,0.4880969743488325,0.4777586859911236,0.4885902644530541,0.4802487684923101,0.4929909594948588,0.5345809096521819,0.0127421910025487,0.0463994618709046,9,25,1000.0
MNAR,1.5,1.5,0.5,4000,pattern,,Linux-x86_64,1.4763892992053036,0.11584375,60,0.8565,13.95740703241044,0.0995,0.4521829221560512,0.4780881540950505,0.4518746183906305,0.4762607935518189,0.50133521092058,0.5161109209831849,0.0250744173687609,0.0002931615477586,17,25,1000.0
MNAR,1.5,1.5,0.1,1000,pattern,,Linux-x86_64,1.4882228867573486,0.1161875,197,0.0,150.21272667168074,0.097,0.2788791617681342,0.2686878803937285,0.2780520143445565,0.2641073388198995,0.264177234828058,0.2907761502898898,6.989600815854536e-05,1.0,2,25,1000000000.0
MNAR,1.5,1.5,0.1,4000,pattern,,Linux-x86_64,1.475190261487721,0.11921875,215,0.3665,161.16511830275894,0.10275,0.3510141505065351,0.3549223846673003,0.3507451430545434,0.3538805308316121,0.3536261839935653,0.3748426111456926,-0.0002543468380467,1.0,2,25,1000000000.0
